resultId,raceId,year,position,driverId,driverRef,constructorId,constructorRecent
2965,159,2000,11.0,48,gene,18,rb
2966,159,2000,11.0,57,hakkinen,1,mclaren
2967,159,2000,11.0,22,barrichello,6,ferrari
2968,159,2000,11.0,56,irvine,19,red_bull
2969,159,2000,11.0,35,villeneuve,16,mercedes
2970,159,2000,11.0,55,alesi,20,prost
2971,159,2000,11.0,2,heidfeld,20,prost
2972,159,2000,11.0,25,wurz,22,alpine
2973,159,2000,11.0,64,diniz,15,sauber
2974,159,2000,11.0,63,salo,15,sauber
2975,160,2000,1.0,30,michael_schumacher,6,ferrari
2976,160,2000,2.0,57,hakkinen,1,mclaren
2977,160,2000,3.0,14,coulthard,1,mclaren
2978,160,2000,4.0,22,barrichello,6,ferrari
2979,160,2000,5.0,35,villeneuve,16,mercedes
2980,160,2000,6.0,63,salo,15,sauber
2981,160,2000,7.0,56,irvine,19,red_bull
2982,160,2000,8.0,64,diniz,15,sauber
2983,160,2000,9.0,25,wurz,22,alpine
2984,160,2000,10.0,65,herbert,19,red_bull
2985,160,2000,11.0,21,fisichella,22,alpine
2986,160,2000,12.0,41,zonta,16,mercedes
2987,160,2000,13.0,60,mazzacane,18,rb
2988,160,2000,14.0,50,verstappen,21,arrows
2989,160,2000,15.0,15,trulli,17,aston_martin
2990,160,2000,16.0,37,rosa,21,arrows
2991,160,2000,16.0,23,ralf_schumacher,3,williams
2992,160,2000,16.0,55,alesi,20,prost
2993,160,2000,16.0,2,heidfeld,20,prost
2994,160,2000,16.0,18,button,3,williams
2995,160,2000,16.0,48,gene,18,rb
2996,160,2000,16.0,49,frentzen,17,aston_martin
2997,161,2000,1.0,14,coulthard,1,mclaren
2998,161,2000,2.0,57,hakkinen,1,mclaren
2999,161,2000,3.0,30,michael_schumacher,6,ferrari
3000,161,2000,4.0,23,ralf_schumacher,3,williams
3001,161,2000,5.0,18,button,3,williams
3002,161,2000,6.0,15,trulli,17,aston_martin
3003,161,2000,7.0,21,fisichella,22,alpine
3004,161,2000,8.0,63,salo,15,sauber
3005,161,2000,9.0,25,wurz,22,alpine
3006,161,2000,10.0,55,alesi,20,prost
3007,161,2000,11.0,64,diniz,15,sauber
3008,161,2000,12.0,65,herbert,19,red_bull
3009,161,2000,13.0,56,irvine,19,red_bull
3010,161,2000,14.0,48,gene,18,rb
3011,161,2000,15.0,60,mazzacane,18,rb
3012,161,2000,16.0,35,villeneuve,16,mercedes
3013,161,2000,17.0,49,frentzen,17,aston_martin
3014,161,2000,18.0,2,heidfeld,20,prost
3015,161,2000,18.0,41,zonta,16,mercedes
3016,161,2000,18.0,22,barrichello,6,ferrari
3017,161,2000,18.0,37,rosa,21,arrows
3018,161,2000,18.0,50,verstappen,21,arrows
3019,162,2000,1.0,57,hakkinen,1,mclaren
3020,162,2000,2.0,14,coulthard,1,mclaren
3021,162,2000,3.0,22,barrichello,6,ferrari
3022,162,2000,4.0,23,ralf_schumacher,3,williams
3023,162,2000,5.0,30,michael_schumacher,6,ferrari
3024,162,2000,6.0,49,frentzen,17,aston_martin
3025,162,2000,7.0,63,salo,15,sauber
3026,162,2000,8.0,41,zonta,16,mercedes
3027,162,2000,9.0,21,fisichella,22,alpine
3028,162,2000,10.0,25,wurz,22,alpine
3029,162,2000,11.0,56,irvine,19,red_bull
3030,162,2000,12.0,15,trulli,17,aston_martin
3031,162,2000,13.0,65,herbert,19,red_bull
3032,162,2000,14.0,48,gene,18,rb
3033,162,2000,15.0,60,mazzacane,18,rb
3034,162,2000,16.0,2,heidfeld,20,prost
3035,162,2000,17.0,18,button,3,williams
3036,162,2000,18.0,50,verstappen,21,arrows
3037,162,2000,18.0,35,villeneuve,16,mercedes
3038,162,2000,18.0,55,alesi,20,prost
3039,162,2000,18.0,37,rosa,21,arrows
3040,162,2000,18.0,64,diniz,15,sauber
3041,163,2000,1.0,30,michael_schumacher,6,ferrari
3042,163,2000,2.0,57,hakkinen,1,mclaren
3043,163,2000,3.0,14,coulthard,1,mclaren
3044,163,2000,4.0,22,barrichello,6,ferrari
3045,163,2000,5.0,21,fisichella,22,alpine
3046,163,2000,6.0,37,rosa,21,arrows
3047,163,2000,7.0,64,diniz,15,sauber
3048,163,2000,8.0,60,mazzacane,18,rb
3049,163,2000,9.0,55,alesi,20,prost
3050,163,2000,10.0,18,button,3,williams
3051,163,2000,11.0,65,herbert,19,red_bull
3052,163,2000,12.0,25,wurz,22,alpine
3053,163,2000,13.0,41,zonta,16,mercedes
3054,163,2000,13.0,48,gene,18,rb
3055,163,2000,13.0,35,villeneuve,16,mercedes
3056,163,2000,13.0,56,irvine,19,red_bull
3057,163,2000,13.0,50,verstappen,21,arrows
3058,163,2000,13.0,23,ralf_schumacher,3,williams
3059,163,2000,13.0,63,salo,15,sauber
3060,163,2000,13.0,49,frentzen,17,aston_martin
3061,163,2000,13.0,15,trulli,17,aston_martin
3062,164,2000,1.0,14,coulthard,1,mclaren
3063,164,2000,2.0,22,barrichello,6,ferrari
3064,164,2000,3.0,21,fisichella,22,alpine
3065,164,2000,4.0,56,irvine,19,red_bull
3066,164,2000,5.0,63,salo,15,sauber
3067,164,2000,6.0,57,hakkinen,1,mclaren
3068,164,2000,7.0,35,villeneuve,16,mercedes
3069,164,2000,8.0,2,heidfeld,20,prost
3070,164,2000,9.0,65,herbert,19,red_bull
3071,164,2000,10.0,49,frentzen,17,aston_martin
3072,164,2000,11.0,50,verstappen,21,arrows
3073,164,2000,11.0,30,michael_schumacher,6,ferrari
3074,164,2000,11.0,41,zonta,16,mercedes
3075,164,2000,11.0,23,ralf_schumacher,3,williams
3076,164,2000,11.0,15,trulli,17,aston_martin
3077,164,2000,11.0,64,diniz,15,sauber
3078,164,2000,11.0,55,alesi,20,prost
3079,164,2000,11.0,60,mazzacane,18,rb
3080,164,2000,11.0,48,gene,18,rb
3081,164,2000,11.0,25,wurz,22,alpine
3082,164,2000,11.0,18,button,3,williams
3083,164,2000,11.0,37,rosa,21,arrows
3084,165,2000,1.0,30,michael_schumacher,6,ferrari
3085,165,2000,2.0,22,barrichello,6,ferrari
3086,165,2000,3.0,21,fisichella,22,alpine
3087,165,2000,4.0,57,hakkinen,1,mclaren
3088,165,2000,5.0,50,verstappen,21,arrows
3089,165,2000,6.0,15,trulli,17,aston_martin
3090,165,2000,7.0,14,coulthard,1,mclaren
3091,165,2000,8.0,41,zonta,16,mercedes
3092,165,2000,9.0,25,wurz,22,alpine
3093,165,2000,10.0,64,diniz,15,sauber
3094,165,2000,11.0,18,button,3,williams
3095,165,2000,12.0,60,mazzacane,18,rb
3096,165,2000,13.0,56,irvine,19,red_bull
3097,165,2000,14.0,23,ralf_schumacher,3,williams
3098,165,2000,15.0,35,villeneuve,16,mercedes
3099,165,2000,16.0,48,gene,18,rb
3100,165,2000,17.0,37,rosa,21,arrows
3101,165,2000,17.0,63,salo,15,sauber
3102,165,2000,17.0,55,alesi,20,prost
3103,165,2000,17.0,2,heidfeld,20,prost
3104,165,2000,17.0,49,frentzen,17,aston_martin
3105,165,2000,17.0,65,herbert,19,red_bull
3106,166,2000,1.0,14,coulthard,1,mclaren
3107,166,2000,2.0,57,hakkinen,1,mclaren
3108,166,2000,3.0,22,barrichello,6,ferrari
3109,166,2000,4.0,35,villeneuve,16,mercedes
3110,166,2000,5.0,23,ralf_schumacher,3,williams
3111,166,2000,6.0,15,trulli,17,aston_martin
3112,166,2000,7.0,49,frentzen,17,aston_martin
3113,166,2000,8.0,18,button,3,williams
3114,166,2000,9.0,21,fisichella,22,alpine
3115,166,2000,10.0,63,salo,15,sauber
3116,166,2000,11.0,64,diniz,15,sauber
3117,166,2000,12.0,2,heidfeld,20,prost
3118,166,2000,13.0,56,irvine,19,red_bull
3119,166,2000,14.0,55,alesi,20,prost
3120,166,2000,15.0,48,gene,18,rb
3121,166,2000,16.0,30,michael_schumacher,6,ferrari
3122,166,2000,16.0,37,rosa,21,arrows
3123,166,2000,16.0,25,wurz,22,alpine
3124,166,2000,16.0,60,mazzacane,18,rb
3125,166,2000,16.0,50,verstappen,21,arrows
3126,166,2000,16.0,65,herbert,19,red_bull
3127,166,2000,16.0,41,zonta,16,mercedes
3128,167,2000,1.0,57,hakkinen,1,mclaren
3129,167,2000,2.0,14,coulthard,1,mclaren
3130,167,2000,3.0,22,barrichello,6,ferrari
3131,167,2000,4.0,35,villeneuve,16,mercedes
3132,167,2000,5.0,18,button,3,williams
3133,167,2000,6.0,63,salo,15,sauber
3134,167,2000,7.0,65,herbert,19,red_bull
3135,167,2000,8.0,48,gene,18,rb
3136,167,2000,9.0,64,diniz,15,sauber
3137,167,2000,10.0,25,wurz,22,alpine
3138,167,2000,11.0,54,burti,19,red_bull
3139,167,2000,12.0,60,mazzacane,18,rb
3140,167,2000,13.0,41,zonta,16,mercedes
3141,167,2000,13.0,23,ralf_schumacher,3,williams
3142,167,2000,13.0,2,heidfeld,20,prost
3143,167,2000,13.0,55,alesi,20,prost
3144,167,2000,13.0,37,rosa,21,arrows
3145,167,2000,13.0,50,verstappen,21,arrows
3146,167,2000,13.0,49,frentzen,17,aston_martin
3147,167,2000,13.0,30,michael_schumacher,6,ferrari
3148,167,2000,13.0,15,trulli,17,aston_martin
3149,167,2000,13.0,21,fisichella,22,alpine
3150,168,2000,1.0,22,barrichello,6,ferrari
3151,168,2000,2.0,57,hakkinen,1,mclaren
3152,168,2000,3.0,14,coulthard,1,mclaren
3153,168,2000,4.0,18,button,3,williams
3154,168,2000,5.0,63,salo,15,sauber
3155,168,2000,6.0,37,rosa,21,arrows
3156,168,2000,7.0,23,ralf_schumacher,3,williams
3157,168,2000,8.0,35,villeneuve,16,mercedes
3158,168,2000,9.0,15,trulli,17,aston_martin
3159,168,2000,10.0,56,irvine,19,red_bull
3160,168,2000,11.0,60,mazzacane,18,rb
3161,168,2000,12.0,2,heidfeld,20,prost
3162,168,2000,13.0,49,frentzen,17,aston_martin
3163,168,2000,13.0,50,verstappen,21,arrows
3164,168,2000,13.0,41,zonta,16,mercedes
3165,168,2000,13.0,48,gene,18,rb
3166,168,2000,13.0,25,wurz,22,alpine
3167,168,2000,13.0,64,diniz,15,sauber
3168,168,2000,13.0,55,alesi,20,prost
3169,168,2000,13.0,65,herbert,19,red_bull
3170,168,2000,13.0,30,michael_schumacher,6,ferrari
3171,168,2000,13.0,21,fisichella,22,alpine
3172,169,2000,1.0,57,hakkinen,1,mclaren
3173,169,2000,2.0,30,michael_schumacher,6,ferrari
3174,169,2000,3.0,14,coulthard,1,mclaren
3175,169,2000,4.0,22,barrichello,6,ferrari
3176,169,2000,5.0,23,ralf_schumacher,3,williams
3177,169,2000,6.0,49,frentzen,17,aston_martin
3178,169,2000,7.0,15,trulli,17,aston_martin
3179,169,2000,8.0,56,irvine,19,red_bull
3180,169,2000,9.0,18,button,3,williams
3181,169,2000,10.0,63,salo,15,sauber
3182,169,2000,11.0,25,wurz,22,alpine
3183,169,2000,12.0,35,villeneuve,16,mercedes
3184,169,2000,13.0,50,verstappen,21,arrows
3185,169,2000,14.0,41,zonta,16,mercedes
3186,169,2000,15.0,48,gene,18,rb
3187,169,2000,16.0,37,rosa,21,arrows
3188,169,2000,17.0,60,mazzacane,18,rb
3189,169,2000,17.0,65,herbert,19,red_bull
3190,169,2000,17.0,64,diniz,15,sauber
3191,169,2000,17.0,21,fisichella,22,alpine
3192,169,2000,17.0,2,heidfeld,20,prost
3193,169,2000,17.0,55,alesi,20,prost
3194,170,2000,1.0,57,hakkinen,1,mclaren
3195,170,2000,2.0,30,michael_schumacher,6,ferrari
3196,170,2000,3.0,23,ralf_schumacher,3,williams
3197,170,2000,4.0,14,coulthard,1,mclaren
3198,170,2000,5.0,18,button,3,williams
3199,170,2000,6.0,49,frentzen,17,aston_martin
3200,170,2000,7.0,35,villeneuve,16,mercedes
3201,170,2000,8.0,65,herbert,19,red_bull
3202,170,2000,9.0,63,salo,15,sauber
3203,170,2000,10.0,56,irvine,19,red_bull
3204,170,2000,11.0,64,diniz,15,sauber
3205,170,2000,12.0,41,zonta,16,mercedes
3206,170,2000,13.0,25,wurz,22,alpine
3207,170,2000,14.0,48,gene,18,rb
3208,170,2000,15.0,50,verstappen,21,arrows
3209,170,2000,16.0,37,rosa,21,arrows
3210,170,2000,17.0,60,mazzacane,18,rb
3211,170,2000,18.0,22,barrichello,6,ferrari
3212,170,2000,18.0,55,alesi,20,prost
3213,170,2000,18.0,2,heidfeld,20,prost
3214,170,2000,18.0,21,fisichella,22,alpine
3215,170,2000,18.0,15,trulli,17,aston_martin
3216,171,2000,1.0,30,michael_schumacher,6,ferrari
3217,171,2000,2.0,57,hakkinen,1,mclaren
3218,171,2000,3.0,23,ralf_schumacher,3,williams
3219,171,2000,4.0,50,verstappen,21,arrows
3220,171,2000,5.0,25,wurz,22,alpine
3221,171,2000,6.0,41,zonta,16,mercedes
3222,171,2000,7.0,63,salo,15,sauber
3223,171,2000,8.0,64,diniz,15,sauber
3224,171,2000,9.0,48,gene,18,rb
3225,171,2000,10.0,60,mazzacane,18,rb
3226,171,2000,11.0,21,fisichella,22,alpine
3227,171,2000,12.0,55,alesi,20,prost
3228,171,2000,13.0,2,heidfeld,20,prost
3229,171,2000,13.0,35,villeneuve,16,mercedes
3230,171,2000,13.0,18,button,3,williams
3231,171,2000,13.0,65,herbert,19,red_bull
3232,171,2000,13.0,22,barrichello,6,ferrari
3233,171,2000,13.0,14,coulthard,1,mclaren
3234,171,2000,13.0,15,trulli,17,aston_martin
3235,171,2000,13.0,49,frentzen,17,aston_martin
3236,171,2000,13.0,37,rosa,21,arrows
3237,171,2000,13.0,56,irvine,19,red_bull
3238,172,2000,1.0,30,michael_schumacher,6,ferrari
3239,172,2000,2.0,22,barrichello,6,ferrari
3240,172,2000,3.0,49,frentzen,17,aston_martin
3241,172,2000,4.0,35,villeneuve,16,mercedes
3242,172,2000,5.0,14,coulthard,1,mclaren
3243,172,2000,6.0,41,zonta,16,mercedes
3244,172,2000,7.0,56,irvine,19,red_bull
3245,172,2000,8.0,64,diniz,15,sauber
3246,172,2000,9.0,2,heidfeld,20,prost
3247,172,2000,10.0,25,wurz,22,alpine
3248,172,2000,11.0,65,herbert,19,red_bull
3249,172,2000,12.0,48,gene,18,rb
3250,172,2000,13.0,55,alesi,20,prost
3251,172,2000,13.0,60,mazzacane,18,rb
3252,172,2000,13.0,23,ralf_schumacher,3,williams
3253,172,2000,13.0,37,rosa,21,arrows
3254,172,2000,13.0,21,fisichella,22,alpine
3255,172,2000,13.0,50,verstappen,21,arrows
3256,172,2000,13.0,57,hakkinen,1,mclaren
3257,172,2000,13.0,63,salo,15,sauber
3258,172,2000,13.0,18,button,3,williams
3259,172,2000,13.0,15,trulli,17,aston_martin
3260,173,2000,1.0,30,michael_schumacher,6,ferrari
3261,173,2000,2.0,57,hakkinen,1,mclaren
3262,173,2000,3.0,14,coulthard,1,mclaren
3263,173,2000,4.0,22,barrichello,6,ferrari
3264,173,2000,5.0,18,button,3,williams
3265,173,2000,6.0,35,villeneuve,16,mercedes
3266,173,2000,7.0,65,herbert,19,red_bull
3267,173,2000,8.0,56,irvine,19,red_bull
3268,173,2000,9.0,41,zonta,16,mercedes
3269,173,2000,10.0,63,salo,15,sauber
3270,173,2000,11.0,64,diniz,15,sauber
3271,173,2000,12.0,37,rosa,21,arrows
3272,173,2000,13.0,15,trulli,17,aston_martin
3273,173,2000,14.0,21,fisichella,22,alpine
3274,173,2000,15.0,60,mazzacane,18,rb
3275,173,2000,16.0,48,gene,18,rb
3276,173,2000,16.0,23,ralf_schumacher,3,williams
3277,173,2000,16.0,2,heidfeld,20,prost
3278,173,2000,16.0,25,wurz,22,alpine
3279,173,2000,16.0,49,frentzen,17,aston_martin
3280,173,2000,16.0,55,alesi,20,prost
3281,173,2000,16.0,50,verstappen,21,arrows
3282,174,2000,1.0,30,michael_schumacher,6,ferrari
3283,174,2000,2.0,14,coulthard,1,mclaren
3284,174,2000,3.0,22,barrichello,6,ferrari
3285,174,2000,4.0,57,hakkinen,1,mclaren
3286,174,2000,5.0,35,villeneuve,16,mercedes
3287,174,2000,6.0,56,irvine,19,red_bull
3288,174,2000,7.0,25,wurz,22,alpine
3289,174,2000,8.0,63,salo,15,sauber
3290,174,2000,9.0,21,fisichella,22,alpine
3291,174,2000,10.0,50,verstappen,21,arrows
3292,174,2000,11.0,55,alesi,20,prost
3293,174,2000,12.0,15,trulli,17,aston_martin
3294,174,2000,13.0,60,mazzacane,18,rb
3295,174,2000,14.0,65,herbert,19,red_bull
3296,174,2000,14.0,41,zonta,16,mercedes
3297,174,2000,14.0,23,ralf_schumacher,3,williams
3298,174,2000,14.0,48,gene,18,rb
3299,174,2000,14.0,18,button,3,williams
3300,174,2000,14.0,49,frentzen,17,aston_martin
3301,174,2000,14.0,37,rosa,21,arrows
3302,174,2000,14.0,2,heidfeld,20,prost
3303,174,2000,14.0,64,diniz,15,sauber
3304,175,1999,1.0,56,irvine,6,ferrari
3305,175,1999,2.0,49,frentzen,17,aston_martin
3306,175,1999,3.0,23,ralf_schumacher,3,williams
3307,175,1999,4.0,21,fisichella,22,alpine
3308,175,1999,5.0,22,barrichello,24,red_bull
3309,175,1999,6.0,37,rosa,21,arrows
3310,175,1999,7.0,68,takagi,21,arrows
3311,175,1999,8.0,30,michael_schumacher,6,ferrari
3312,175,1999,9.0,41,zonta,16,mercedes
3313,175,1999,9.0,69,badoer,18,rb
3314,175,1999,9.0,25,wurz,22,alpine
3315,175,1999,9.0,64,diniz,15,sauber
3316,175,1999,9.0,48,gene,18,rb
3317,175,1999,9.0,15,trulli,20,prost
3318,175,1999,9.0,44,panis,20,prost
3319,175,1999,9.0,57,hakkinen,1,mclaren
3320,175,1999,9.0,70,zanardi,3,williams
3321,175,1999,9.0,14,coulthard,1,mclaren
3322,175,1999,9.0,35,villeneuve,16,mercedes
3323,175,1999,9.0,71,damon_hill,17,aston_martin
3324,175,1999,9.0,55,alesi,15,sauber
3325,175,1999,9.0,65,herbert,24,red_bull
3326,176,1999,1.0,57,hakkinen,1,mclaren
3327,176,1999,2.0,30,michael_schumacher,6,ferrari
3328,176,1999,3.0,49,frentzen,17,aston_martin
3329,176,1999,4.0,23,ralf_schumacher,3,williams
3330,176,1999,5.0,56,irvine,6,ferrari
3331,176,1999,6.0,44,panis,20,prost
3332,176,1999,7.0,25,wurz,22,alpine
3333,176,1999,8.0,68,takagi,21,arrows
3334,176,1999,9.0,48,gene,18,rb
3335,176,1999,10.0,37,rosa,21,arrows
3336,176,1999,10.0,35,villeneuve,16,mercedes
3337,176,1999,10.0,70,zanardi,3,williams
3338,176,1999,10.0,22,barrichello,24,red_bull
3339,176,1999,10.0,64,diniz,15,sauber
3340,176,1999,10.0,21,fisichella,22,alpine
3341,176,1999,10.0,72,sarrazin,18,rb
3342,176,1999,10.0,55,alesi,15,sauber
3343,176,1999,10.0,14,coulthard,1,mclaren
3344,176,1999,10.0,15,trulli,20,prost
3345,176,1999,10.0,65,herbert,24,red_bull
3346,176,1999,10.0,71,damon_hill,17,aston_martin
3347,176,1999,10.0,41,zonta,16,mercedes
3348,177,1999,1.0,30,michael_schumacher,6,ferrari
3349,177,1999,2.0,14,coulthard,1,mclaren
3350,177,1999,3.0,22,barrichello,24,red_bull
3351,177,1999,4.0,71,damon_hill,17,aston_martin
3352,177,1999,5.0,21,fisichella,22,alpine
3353,177,1999,6.0,55,alesi,15,sauber
3354,177,1999,7.0,63,salo,16,mercedes
3355,177,1999,8.0,69,badoer,18,rb
3356,177,1999,9.0,48,gene,18,rb
3357,177,1999,10.0,65,herbert,24,red_bull
3358,177,1999,11.0,70,zanardi,3,williams
3359,177,1999,12.0,64,diniz,15,sauber
3360,177,1999,12.0,44,panis,20,prost
3361,177,1999,12.0,56,irvine,6,ferrari
3362,177,1999,12.0,49,frentzen,17,aston_martin
3363,177,1999,12.0,68,takagi,21,arrows
3364,177,1999,12.0,23,ralf_schumacher,3,williams
3365,177,1999,12.0,57,hakkinen,1,mclaren
3366,177,1999,12.0,37,rosa,21,arrows
3367,177,1999,12.0,25,wurz,22,alpine
3368,177,1999,12.0,35,villeneuve,16,mercedes
3369,177,1999,12.0,15,trulli,20,prost
3370,178,1999,1.0,30,michael_schumacher,6,ferrari
3371,178,1999,2.0,56,irvine,6,ferrari
3372,178,1999,3.0,57,hakkinen,1,mclaren
3373,178,1999,4.0,49,frentzen,17,aston_martin
3374,178,1999,5.0,21,fisichella,22,alpine
3375,178,1999,6.0,25,wurz,22,alpine
3376,178,1999,7.0,15,trulli,20,prost
3377,178,1999,8.0,70,zanardi,3,williams
3378,178,1999,9.0,22,barrichello,24,red_bull
3379,178,1999,10.0,23,ralf_schumacher,3,williams
3380,178,1999,10.0,55,alesi,15,sauber
3381,178,1999,10.0,64,diniz,15,sauber
3382,178,1999,10.0,44,panis,20,prost
3383,178,1999,10.0,14,coulthard,1,mclaren
3384,178,1999,10.0,63,salo,16,mercedes
3385,178,1999,10.0,68,takagi,21,arrows
3386,178,1999,10.0,35,villeneuve,16,mercedes
3387,178,1999,10.0,65,herbert,24,red_bull
3388,178,1999,10.0,37,rosa,21,arrows
3389,178,1999,10.0,48,gene,18,rb
3390,178,1999,10.0,69,badoer,18,rb
3391,178,1999,10.0,71,damon_hill,17,aston_martin
3392,179,1999,1.0,57,hakkinen,1,mclaren
3393,179,1999,2.0,14,coulthard,1,mclaren
3394,179,1999,3.0,30,michael_schumacher,6,ferrari
3395,179,1999,4.0,56,irvine,6,ferrari
3396,179,1999,5.0,23,ralf_schumacher,3,williams
3397,179,1999,6.0,15,trulli,20,prost
3398,179,1999,7.0,71,damon_hill,17,aston_martin
3399,179,1999,8.0,63,salo,16,mercedes
3400,179,1999,9.0,21,fisichella,22,alpine
3401,179,1999,10.0,25,wurz,22,alpine
3402,179,1999,11.0,37,rosa,21,arrows
3403,179,1999,12.0,68,takagi,21,arrows
3404,179,1999,13.0,69,badoer,18,rb
3405,179,1999,13.0,35,villeneuve,16,mercedes
3406,179,1999,13.0,64,diniz,15,sauber
3407,179,1999,13.0,65,herbert,24,red_bull
3408,179,1999,13.0,49,frentzen,17,aston_martin
3409,179,1999,13.0,55,alesi,15,sauber
3410,179,1999,13.0,70,zanardi,3,williams
3411,179,1999,13.0,44,panis,20,prost
3412,179,1999,13.0,48,gene,18,rb
3413,179,1999,13.0,22,barrichello,24,red_bull
3414,180,1999,1.0,57,hakkinen,1,mclaren
3415,180,1999,2.0,21,fisichella,22,alpine
3416,180,1999,3.0,56,irvine,6,ferrari
3417,180,1999,4.0,23,ralf_schumacher,3,williams
3418,180,1999,5.0,65,herbert,24,red_bull
3419,180,1999,6.0,64,diniz,15,sauber
3420,180,1999,7.0,14,coulthard,1,mclaren
3421,180,1999,8.0,48,gene,18,rb
3422,180,1999,9.0,44,panis,20,prost
3423,180,1999,10.0,69,badoer,18,rb
3424,180,1999,11.0,49,frentzen,17,aston_martin
3425,180,1999,12.0,70,zanardi,3,williams
3426,180,1999,12.0,68,takagi,21,arrows
3427,180,1999,12.0,35,villeneuve,16,mercedes
3428,180,1999,12.0,30,michael_schumacher,6,ferrari
3429,180,1999,12.0,37,rosa,21,arrows
3430,180,1999,12.0,71,damon_hill,17,aston_martin
3431,180,1999,12.0,22,barrichello,24,red_bull
3432,180,1999,12.0,41,zonta,16,mercedes
3433,180,1999,12.0,55,alesi,15,sauber
3434,180,1999,12.0,15,trulli,20,prost
3435,180,1999,12.0,25,wurz,22,alpine
3436,181,1999,1.0,49,frentzen,17,aston_martin
3437,181,1999,2.0,57,hakkinen,1,mclaren
3438,181,1999,3.0,22,barrichello,24,red_bull
3439,181,1999,4.0,23,ralf_schumacher,3,williams
3440,181,1999,5.0,30,michael_schumacher,6,ferrari
3441,181,1999,6.0,56,irvine,6,ferrari
3442,181,1999,7.0,15,trulli,20,prost
3443,181,1999,8.0,44,panis,20,prost
3444,181,1999,9.0,41,zonta,16,mercedes
3445,181,1999,10.0,69,badoer,18,rb
3446,181,1999,11.0,37,rosa,21,arrows
3447,181,1999,12.0,21,fisichella,22,alpine
3448,181,1999,12.0,71,damon_hill,17,aston_martin
3449,181,1999,12.0,70,zanardi,3,williams
3450,181,1999,12.0,35,villeneuve,16,mercedes
3451,181,1999,12.0,25,wurz,22,alpine
3452,181,1999,12.0,48,gene,18,rb
3453,181,1999,12.0,55,alesi,15,sauber
3454,181,1999,12.0,14,coulthard,1,mclaren
3455,181,1999,12.0,64,diniz,15,sauber
3456,181,1999,12.0,65,herbert,24,red_bull
3457,181,1999,12.0,68,takagi,21,arrows
3458,182,1999,1.0,14,coulthard,1,mclaren
3459,182,1999,2.0,56,irvine,6,ferrari
3460,182,1999,3.0,23,ralf_schumacher,3,williams
3461,182,1999,4.0,49,frentzen,17,aston_martin
3462,182,1999,5.0,71,damon_hill,17,aston_martin
3463,182,1999,6.0,64,diniz,15,sauber
3464,182,1999,7.0,21,fisichella,22,alpine
3465,182,1999,8.0,22,barrichello,24,red_bull
3466,182,1999,9.0,15,trulli,20,prost
3467,182,1999,10.0,25,wurz,22,alpine
3468,182,1999,11.0,70,zanardi,3,williams
3469,182,1999,12.0,65,herbert,24,red_bull
3470,182,1999,13.0,44,panis,20,prost
3471,182,1999,14.0,55,alesi,15,sauber
3472,182,1999,15.0,48,gene,18,rb
3473,182,1999,16.0,68,takagi,21,arrows
3474,182,1999,17.0,41,zonta,16,mercedes
3475,182,1999,17.0,57,hakkinen,1,mclaren
3476,182,1999,17.0,35,villeneuve,16,mercedes
3477,182,1999,17.0,69,badoer,18,rb
3478,182,1999,17.0,37,rosa,21,arrows
3479,182,1999,17.0,30,michael_schumacher,6,ferrari
3480,183,1999,1.0,56,irvine,6,ferrari
3481,183,1999,2.0,14,coulthard,1,mclaren
3482,183,1999,3.0,57,hakkinen,1,mclaren
3483,183,1999,4.0,49,frentzen,17,aston_martin
3484,183,1999,5.0,25,wurz,22,alpine
3485,183,1999,6.0,64,diniz,15,sauber
3486,183,1999,7.0,15,trulli,20,prost
3487,183,1999,8.0,71,damon_hill,17,aston_martin
3488,183,1999,9.0,63,salo,6,ferrari
3489,183,1999,10.0,44,panis,20,prost
3490,183,1999,11.0,48,gene,18,rb
3491,183,1999,12.0,21,fisichella,22,alpine
3492,183,1999,13.0,69,badoer,18,rb
3493,183,1999,14.0,65,herbert,24,red_bull
3494,183,1999,15.0,41,zonta,16,mercedes
3495,183,1999,16.0,22,barrichello,24,red_bull
3496,183,1999,16.0,55,alesi,15,sauber
3497,183,1999,16.0,37,rosa,21,arrows
3498,183,1999,16.0,70,zanardi,3,williams
3499,183,1999,16.0,35,villeneuve,16,mercedes
3500,183,1999,16.0,68,takagi,21,arrows
3501,183,1999,16.0,23,ralf_schumacher,3,williams
3502,184,1999,1.0,56,irvine,6,ferrari
3503,184,1999,2.0,63,salo,6,ferrari
3504,184,1999,3.0,49,frentzen,17,aston_martin
3505,184,1999,4.0,23,ralf_schumacher,3,williams
3506,184,1999,5.0,14,coulthard,1,mclaren
3507,184,1999,6.0,44,panis,20,prost
3508,184,1999,7.0,25,wurz,22,alpine
3509,184,1999,8.0,55,alesi,15,sauber
3510,184,1999,9.0,48,gene,18,rb
3511,184,1999,10.0,69,badoer,18,rb
3512,184,1999,11.0,65,herbert,24,red_bull
3513,184,1999,12.0,37,rosa,21,arrows
3514,184,1999,12.0,57,hakkinen,1,mclaren
3515,184,1999,12.0,70,zanardi,3,williams
3516,184,1999,12.0,41,zonta,16,mercedes
3517,184,1999,12.0,68,takagi,21,arrows
3518,184,1999,12.0,71,damon_hill,17,aston_martin
3519,184,1999,12.0,15,trulli,20,prost
3520,184,1999,12.0,21,fisichella,22,alpine
3521,184,1999,12.0,22,barrichello,24,red_bull
