resultId,raceId,date,year,position,driverId,driverRef,constructorId,constructorRecent,era,street_circuit
21926,890,2013-07-28,2013,17.0,820,chilton,206,marussia,V8 Era,False
21927,890,2013-07-28,2013,18.0,814,resta,10,aston_martin,V8 Era,False
21928,890,2013-07-28,2013,19.0,3,rosberg,131,mercedes,V8 Era,False
21929,890,2013-07-28,2013,20.0,822,bottas,3,williams,V8 Era,False
21930,890,2013-07-28,2013,20.0,821,gutierrez,15,sauber,V8 Era,False
21931,890,2013-07-28,2013,20.0,16,sutil,10,aston_martin,V8 Era,False
21932,891,2013-08-25,2013,1.0,20,vettel,9,red_bull,V8 Era,False
21933,891,2013-08-25,2013,2.0,4,alonso,6,ferrari,V8 Era,False
21934,891,2013-08-25,2013,3.0,1,hamilton,131,mercedes,V8 Era,False
21935,891,2013-08-25,2013,4.0,3,rosberg,131,mercedes,V8 Era,False
21936,891,2013-08-25,2013,5.0,17,webber,9,red_bull,V8 Era,False
21937,891,2013-08-25,2013,6.0,18,button,1,mclaren,V8 Era,False
21938,891,2013-08-25,2013,7.0,13,massa,6,ferrari,V8 Era,False
21939,891,2013-08-25,2013,8.0,154,grosjean,208,alpine,V8 Era,False
21940,891,2013-08-25,2013,9.0,16,sutil,10,aston_martin,V8 Era,False
21941,891,2013-08-25,2013,10.0,817,ricciardo,5,rb,V8 Era,False
21942,891,2013-08-25,2013,11.0,815,perez,1,mclaren,V8 Era,False
21943,891,2013-08-25,2013,12.0,818,vergne,5,rb,V8 Era,False
21944,891,2013-08-25,2013,13.0,807,hulkenberg,15,sauber,V8 Era,False
21945,891,2013-08-25,2013,14.0,821,gutierrez,15,sauber,V8 Era,False
21946,891,2013-08-25,2013,15.0,822,bottas,3,williams,V8 Era,False
21947,891,2013-08-25,2013,16.0,823,garde,207,caterham,V8 Era,False
21948,891,2013-08-25,2013,17.0,813,maldonado,3,williams,V8 Era,False
21949,891,2013-08-25,2013,18.0,824,jules_bianchi,206,marussia,V8 Era,False
21950,891,2013-08-25,2013,19.0,820,chilton,206,marussia,V8 Era,False
21951,891,2013-08-25,2013,20.0,814,resta,10,aston_martin,V8 Era,False
21952,891,2013-08-25,2013,20.0,8,raikkonen,208,alpine,V8 Era,False
21953,891,2013-08-25,2013,20.0,819,pic,207,caterham,V8 Era,False
21954,892,2013-09-08,2013,1.0,20,vettel,9,red_bull,V8 Era,False
21955,892,2013-09-08,2013,2.0,4,alonso,6,ferrari,V8 Era,False
21956,892,2013-09-08,2013,3.0,17,webber,9,red_bull,V8 Era,False
21957,892,2013-09-08,2013,4.0,13,massa,6,ferrari,V8 Era,False
21958,892,2013-09-08,2013,5.0,807,hulkenberg,15,sauber,V8 Era,False
21959,892,2013-09-08,2013,6.0,3,rosberg,131,mercedes,V8 Era,False
21960,892,2013-09-08,2013,7.0,817,ricciardo,5,rb,V8 Era,False
21961,892,2013-09-08,2013,8.0,154,grosjean,208,alpine,V8 Era,False
21962,892,2013-09-08,2013,9.0,1,hamilton,131,mercedes,V8 Era,False
21963,892,2013-09-08,2013,10.0,18,button,1,mclaren,V8 Era,False
21964,892,2013-09-08,2013,11.0,8,raikkonen,208,alpine,V8 Era,False
21965,892,2013-09-08,2013,12.0,815,perez,1,mclaren,V8 Era,False
21966,892,2013-09-08,2013,13.0,821,gutierrez,15,sauber,V8 Era,False
21967,892,2013-09-08,2013,14.0,813,maldonado,3,williams,V8 Era,False
21968,892,2013-09-08,2013,15.0,822,bottas,3,williams,V8 Era,False
21969,892,2013-09-08,2013,16.0,16,sutil,10,aston_martin,V8 Era,False
21970,892,2013-09-08,2013,17.0,819,pic,207,caterham,V8 Era,False
21971,892,2013-09-08,2013,18.0,823,garde,207,caterham,V8 Era,False
21972,892,2013-09-08,2013,19.0,824,jules_bianchi,206,marussia,V8 Era,False
21973,892,2013-09-08,2013,20.0,820,chilton,206,marussia,V8 Era,False
21974,892,2013-09-08,2013,21.0,818,vergne,5,rb,V8 Era,False
21975,892,2013-09-08,2013,21.0,814,resta,10,aston_martin,V8 Era,False
21976,893,2013-09-22,2013,1.0,20,vettel,9,red_bull,V8 Era,True
21977,893,2013-09-22,2013,2.0,4,alonso,6,ferrari,V8 Era,True
21978,893,2013-09-22,2013,3.0,8,raikkonen,208,alpine,V8 Era,True
21979,893,2013-09-22,2013,4.0,3,rosberg,131,mercedes,V8 Era,True
21980,893,2013-09-22,2013,5.0,1,hamilton,131,mercedes,V8 Era,True
21981,893,2013-09-22,2013,6.0,13,massa,6,ferrari,V8 Era,True
21982,893,2013-09-22,2013,7.0,18,button,1,mclaren,V8 Era,True
21983,893,2013-09-22,2013,8.0,815,perez,1,mclaren,V8 Era,True
21984,893,2013-09-22,2013,9.0,807,hulkenberg,15,sauber,V8 Era,True
21985,893,2013-09-22,2013,10.0,16,sutil,10,aston_martin,V8 Era,True
21986,893,2013-09-22,2013,11.0,813,maldonado,3,williams,V8 Era,True
21987,893,2013-09-22,2013,12.0,821,gutierrez,15,sauber,V8 Era,True
21988,893,2013-09-22,2013,13.0,822,bottas,3,williams,V8 Era,True
21989,893,2013-09-22,2013,14.0,818,vergne,5,rb,V8 Era,True
21990,893,2013-09-22,2013,15.0,17,webber,9,red_bull,V8 Era,True
21991,893,2013-09-22,2013,16.0,823,garde,207,caterham,V8 Era,True
21992,893,2013-09-22,2013,17.0,820,chilton,206,marussia,V8 Era,True
21993,893,2013-09-22,2013,18.0,824,jules_bianchi,206,marussia,V8 Era,True
21994,893,2013-09-22,2013,19.0,819,pic,207,caterham,V8 Era,True
21995,893,2013-09-22,2013,20.0,814,resta,10,aston_martin,V8 Era,True
21996,893,2013-09-22,2013,21.0,154,grosjean,208,alpine,V8 Era,True
21997,893,2013-09-22,2013,21.0,817,ricciardo,5,rb,V8 Era,True
21998,894,2013-10-06,2013,1.0,20,vettel,9,red_bull,V8 Era,False
21999,894,2013-10-06,2013,2.0,8,raikkonen,208,alpine,V8 Era,False
22000,894,2013-10-06,2013,3.0,154,grosjean,208,alpine,V8 Era,False
22001,894,2013-10-06,2013,4.0,807,hulkenberg,15,sauber,V8 Era,False
22002,894,2013-10-06,2013,5.0,1,hamilton,131,mercedes,V8 Era,False
22003,894,2013-10-06,2013,6.0,4,alonso,6,ferrari,V8 Era,False
22004,894,2013-10-06,2013,7.0,3,rosberg,131,mercedes,V8 Era,False
22005,894,2013-10-06,2013,8.0,18,button,1,mclaren,V8 Era,False
22006,894,2013-10-06,2013,9.0,13,massa,6,ferrari,V8 Era,False
22007,894,2013-10-06,2013,10.0,815,perez,1,mclaren,V8 Era,False
22008,894,2013-10-06,2013,11.0,821,gutierrez,15,sauber,V8 Era,False
22009,894,2013-10-06,2013,12.0,822,bottas,3,williams,V8 Era,False
22010,894,2013-10-06,2013,13.0,813,maldonado,3,williams,V8 Era,False
22011,894,2013-10-06,2013,14.0,819,pic,207,caterham,V8 Era,False
22012,894,2013-10-06,2013,15.0,823,garde,207,caterham,V8 Era,False
22013,894,2013-10-06,2013,16.0,824,jules_bianchi,206,marussia,V8 Era,False
22014,894,2013-10-06,2013,17.0,820,chilton,206,marussia,V8 Era,False
22015,894,2013-10-06,2013,18.0,818,vergne,5,rb,V8 Era,False
22016,894,2013-10-06,2013,19.0,817,ricciardo,5,rb,V8 Era,False
22017,894,2013-10-06,2013,20.0,16,sutil,10,aston_martin,V8 Era,False
22018,894,2013-10-06,2013,21.0,17,webber,9,red_bull,V8 Era,False
22019,894,2013-10-06,2013,21.0,814,resta,10,aston_martin,V8 Era,False
22020,895,2013-10-13,2013,1.0,20,vettel,9,red_bull,V8 Era,False
22021,895,2013-10-13,2013,2.0,17,webber,9,red_bull,V8 Era,False
22022,895,2013-10-13,2013,3.0,154,grosjean,208,alpine,V8 Era,False
22023,895,2013-10-13,2013,4.0,4,alonso,6,ferrari,V8 Era,False
22024,895,2013-10-13,2013,5.0,8,raikkonen,208,alpine,V8 Era,False
22025,895,2013-10-13,2013,6.0,807,hulkenberg,15,sauber,V8 Era,False
22026,895,2013-10-13,2013,7.0,821,gutierrez,15,sauber,V8 Era,False
22027,895,2013-10-13,2013,8.0,3,rosberg,131,mercedes,V8 Era,False
22028,895,2013-10-13,2013,9.0,18,button,1,mclaren,V8 Era,False
22029,895,2013-10-13,2013,10.0,13,massa,6,ferrari,V8 Era,False
22030,895,2013-10-13,2013,11.0,814,resta,10,aston_martin,V8 Era,False
22031,895,2013-10-13,2013,12.0,818,vergne,5,rb,V8 Era,False
22032,895,2013-10-13,2013,13.0,817,ricciardo,5,rb,V8 Era,False
22033,895,2013-10-13,2013,14.0,16,sutil,10,aston_martin,V8 Era,False
22034,895,2013-10-13,2013,15.0,815,perez,1,mclaren,V8 Era,False
22035,895,2013-10-13,2013,16.0,813,maldonado,3,williams,V8 Era,False
22036,895,2013-10-13,2013,17.0,822,bottas,3,williams,V8 Era,False
22037,895,2013-10-13,2013,18.0,819,pic,207,caterham,V8 Era,False
22038,895,2013-10-13,2013,19.0,820,chilton,206,marussia,V8 Era,False
22039,895,2013-10-13,2013,20.0,1,hamilton,131,mercedes,V8 Era,False
22040,895,2013-10-13,2013,20.0,823,garde,207,caterham,V8 Era,False
22041,895,2013-10-13,2013,20.0,824,jules_bianchi,206,marussia,V8 Era,False
22042,896,2013-10-27,2013,1.0,20,vettel,9,red_bull,V8 Era,False
22043,896,2013-10-27,2013,2.0,3,rosberg,131,mercedes,V8 Era,False
22044,896,2013-10-27,2013,3.0,154,grosjean,208,alpine,V8 Era,False
22045,896,2013-10-27,2013,4.0,13,massa,6,ferrari,V8 Era,False
22046,896,2013-10-27,2013,5.0,815,perez,1,mclaren,V8 Era,False
22047,896,2013-10-27,2013,6.0,1,hamilton,131,mercedes,V8 Era,False
22048,896,2013-10-27,2013,7.0,8,raikkonen,208,alpine,V8 Era,False
22049,896,2013-10-27,2013,8.0,814,resta,10,aston_martin,V8 Era,False
22050,896,2013-10-27,2013,9.0,16,sutil,10,aston_martin,V8 Era,False
22051,896,2013-10-27,2013,10.0,817,ricciardo,5,rb,V8 Era,False
22052,896,2013-10-27,2013,11.0,4,alonso,6,ferrari,V8 Era,False
22053,896,2013-10-27,2013,12.0,813,maldonado,3,williams,V8 Era,False
22054,896,2013-10-27,2013,13.0,818,vergne,5,rb,V8 Era,False
22055,896,2013-10-27,2013,14.0,18,button,1,mclaren,V8 Era,False
22056,896,2013-10-27,2013,15.0,821,gutierrez,15,sauber,V8 Era,False
22057,896,2013-10-27,2013,16.0,822,bottas,3,williams,V8 Era,False
22058,896,2013-10-27,2013,17.0,820,chilton,206,marussia,V8 Era,False
22059,896,2013-10-27,2013,18.0,824,jules_bianchi,206,marussia,V8 Era,False
22060,896,2013-10-27,2013,19.0,807,hulkenberg,15,sauber,V8 Era,False
22061,896,2013-10-27,2013,20.0,17,webber,9,red_bull,V8 Era,False
22062,896,2013-10-27,2013,20.0,819,pic,207,caterham,V8 Era,False
22063,896,2013-10-27,2013,20.0,823,garde,207,caterham,V8 Era,False
22064,897,2013-11-03,2013,1.0,20,vettel,9,red_bull,V8 Era,False
22065,897,2013-11-03,2013,2.0,17,webber,9,red_bull,V8 Era,False
22066,897,2013-11-03,2013,3.0,3,rosberg,131,mercedes,V8 Era,False
22067,897,2013-11-03,2013,4.0,154,grosjean,208,alpine,V8 Era,False
22068,897,2013-11-03,2013,5.0,4,alonso,6,ferrari,V8 Era,False
22069,897,2013-11-03,2013,6.0,814,resta,10,aston_martin,V8 Era,False
22070,897,2013-11-03,2013,7.0,1,hamilton,131,mercedes,V8 Era,False
22071,897,2013-11-03,2013,8.0,13,massa,6,ferrari,V8 Era,False
22072,897,2013-11-03,2013,9.0,815,perez,1,mclaren,V8 Era,False
22073,897,2013-11-03,2013,10.0,16,sutil,10,aston_martin,V8 Era,False
22074,897,2013-11-03,2013,11.0,813,maldonado,3,williams,V8 Era,False
22075,897,2013-11-03,2013,12.0,18,button,1,mclaren,V8 Era,False
22076,897,2013-11-03,2013,13.0,821,gutierrez,15,sauber,V8 Era,False
22077,897,2013-11-03,2013,14.0,807,hulkenberg,15,sauber,V8 Era,False
22078,897,2013-11-03,2013,15.0,822,bottas,3,williams,V8 Era,False
22079,897,2013-11-03,2013,16.0,817,ricciardo,5,rb,V8 Era,False
22080,897,2013-11-03,2013,17.0,818,vergne,5,rb,V8 Era,False
22081,897,2013-11-03,2013,18.0,823,garde,207,caterham,V8 Era,False
22082,897,2013-11-03,2013,19.0,819,pic,207,caterham,V8 Era,False
22083,897,2013-11-03,2013,20.0,824,jules_bianchi,206,marussia,V8 Era,False
22084,897,2013-11-03,2013,21.0,820,chilton,206,marussia,V8 Era,False
22085,897,2013-11-03,2013,22.0,8,raikkonen,208,alpine,V8 Era,False
22086,898,2013-11-17,2013,1.0,20,vettel,9,red_bull,V8 Era,False
22087,898,2013-11-17,2013,2.0,154,grosjean,208,alpine,V8 Era,False
22088,898,2013-11-17,2013,3.0,17,webber,9,red_bull,V8 Era,False
22089,898,2013-11-17,2013,4.0,1,hamilton,131,mercedes,V8 Era,False
22090,898,2013-11-17,2013,5.0,4,alonso,6,ferrari,V8 Era,False
22091,898,2013-11-17,2013,6.0,807,hulkenberg,15,sauber,V8 Era,False
22092,898,2013-11-17,2013,7.0,815,perez,1,mclaren,V8 Era,False
22093,898,2013-11-17,2013,8.0,822,bottas,3,williams,V8 Era,False
22094,898,2013-11-17,2013,9.0,3,rosberg,131,mercedes,V8 Era,False
22095,898,2013-11-17,2013,10.0,18,button,1,mclaren,V8 Era,False
22096,898,2013-11-17,2013,11.0,817,ricciardo,5,rb,V8 Era,False
22097,898,2013-11-17,2013,12.0,818,vergne,5,rb,V8 Era,False
22098,898,2013-11-17,2013,13.0,13,massa,6,ferrari,V8 Era,False
22099,898,2013-11-17,2013,14.0,821,gutierrez,15,sauber,V8 Era,False
22100,898,2013-11-17,2013,15.0,5,kovalainen,208,alpine,V8 Era,False
22101,898,2013-11-17,2013,16.0,814,resta,10,aston_martin,V8 Era,False
22102,898,2013-11-17,2013,17.0,813,maldonado,3,williams,V8 Era,False
22103,898,2013-11-17,2013,18.0,824,jules_bianchi,206,marussia,V8 Era,False
22104,898,2013-11-17,2013,19.0,823,garde,207,caterham,V8 Era,False
22105,898,2013-11-17,2013,20.0,819,pic,207,caterham,V8 Era,False
22106,898,2013-11-17,2013,21.0,820,chilton,206,marussia,V8 Era,False
22107,898,2013-11-17,2013,22.0,16,sutil,10,aston_martin,V8 Era,False
22108,899,2013-11-24,2013,1.0,20,vettel,9,red_bull,V8 Era,False
22109,899,2013-11-24,2013,2.0,17,webber,9,red_bull,V8 Era,False
22110,899,2013-11-24,2013,3.0,4,alonso,6,ferrari,V8 Era,False
22111,899,2013-11-24,2013,4.0,18,button,1,mclaren,V8 Era,False
22112,899,2013-11-24,2013,5.0,3,rosberg,131,mercedes,V8 Era,False
22113,899,2013-11-24,2013,6.0,815,perez,1,mclaren,V8 Era,False
22114,899,2013-11-24,2013,7.0,13,massa,6,ferrari,V8 Era,False
22115,899,2013-11-24,2013,8.0,807,hulkenberg,15,sauber,V8 Era,False
22116,899,2013-11-24,2013,9.0,1,hamilton,131,mercedes,V8 Era,False
22117,899,2013-11-24,2013,10.0,817,ricciardo,5,rb,V8 Era,False
22118,899,2013-11-24,2013,11.0,814,resta,10,aston_martin,V8 Era,False
22119,899,2013-11-24,2013,12.0,821,gutierrez,15,sauber,V8 Era,False
22120,899,2013-11-24,2013,13.0,16,sutil,10,aston_martin,V8 Era,False
22121,899,2013-11-24,2013,14.0,5,kovalainen,208,alpine,V8 Era,False
22122,899,2013-11-24,2013,15.0,818,vergne,5,rb,V8 Era,False
22123,899,2013-11-24,2013,16.0,813,maldonado,3,williams,V8 Era,False
22124,899,2013-11-24,2013,17.0,824,jules_bianchi,206,marussia,V8 Era,False
22125,899,2013-11-24,2013,18.0,823,garde,207,caterham,V8 Era,False
22126,899,2013-11-24,2013,19.0,820,chilton,206,marussia,V8 Era,False
22127,899,2013-11-24,2013,20.0,819,pic,207,caterham,V8 Era,False
22128,899,2013-11-24,2013,20.0,822,bottas,3,williams,V8 Era,False
22129,899,2013-11-24,2013,20.0,154,grosjean,208,alpine,V8 Era,False
22130,900,2014-03-16,2014,1.0,3,rosberg,131,mercedes,Hybrid Era,True
22131,900,2014-03-16,2014,2.0,825,kevin_magnussen,1,mclaren,Hybrid Era,True
22132,900,2014-03-16,2014,3.0,18,button,1,mclaren,Hybrid Era,True
22133,900,2014-03-16,2014,4.0,4,alonso,6,ferrari,Hybrid Era,True
22134,900,2014-03-16,2014,5.0,822,bottas,3,williams,Hybrid Era,True
22135,900,2014-03-16,2014,6.0,807,hulkenberg,10,aston_martin,Hybrid Era,True
22136,900,2014-03-16,2014,7.0,8,raikkonen,6,ferrari,Hybrid Era,True
22137,900,2014-03-16,2014,8.0,818,vergne,5,rb,Hybrid Era,True
22138,900,2014-03-16,2014,9.0,826,kvyat,5,rb,Hybrid Era,True
22139,900,2014-03-16,2014,10.0,815,perez,10,aston_martin,Hybrid Era,True
22140,900,2014-03-16,2014,11.0,16,sutil,15,sauber,Hybrid Era,True
22141,900,2014-03-16,2014,12.0,821,gutierrez,15,sauber,Hybrid Era,True
22142,900,2014-03-16,2014,13.0,820,chilton,206,marussia,Hybrid Era,True
22143,900,2014-03-16,2014,14.0,824,jules_bianchi,206,marussia,Hybrid Era,True
22144,900,2014-03-16,2014,14.0,154,grosjean,208,alpine,Hybrid Era,True
22145,900,2014-03-16,2014,14.0,813,maldonado,208,alpine,Hybrid Era,True
22146,900,2014-03-16,2014,14.0,828,ericsson,207,caterham,Hybrid Era,True
22147,900,2014-03-16,2014,14.0,20,vettel,9,red_bull,Hybrid Era,True
22148,900,2014-03-16,2014,14.0,1,hamilton,131,mercedes,Hybrid Era,True
22149,900,2014-03-16,2014,14.0,13,massa,3,williams,Hybrid Era,True
22150,900,2014-03-16,2014,14.0,155,kobayashi,207,caterham,Hybrid Era,True
22151,900,2014-03-16,2014,14.0,817,ricciardo,9,red_bull,Hybrid Era,True
22152,901,2014-03-30,2014,1.0,1,hamilton,131,mercedes,Hybrid Era,False
22153,901,2014-03-30,2014,2.0,3,rosberg,131,mercedes,Hybrid Era,False
22154,901,2014-03-30,2014,3.0,20,vettel,9,red_bull,Hybrid Era,False
22155,901,2014-03-30,2014,4.0,4,alonso,6,ferrari,Hybrid Era,False
22156,901,2014-03-30,2014,5.0,807,hulkenberg,10,aston_martin,Hybrid Era,False
22157,901,2014-03-30,2014,6.0,18,button,1,mclaren,Hybrid Era,False
22158,901,2014-03-30,2014,7.0,13,massa,3,williams,Hybrid Era,False
22159,901,2014-03-30,2014,8.0,822,bottas,3,williams,Hybrid Era,False
22160,901,2014-03-30,2014,9.0,825,kevin_magnussen,1,mclaren,Hybrid Era,False
22161,901,2014-03-30,2014,10.0,826,kvyat,5,rb,Hybrid Era,False
22162,901,2014-03-30,2014,11.0,154,grosjean,208,alpine,Hybrid Era,False
22163,901,2014-03-30,2014,12.0,8,raikkonen,6,ferrari,Hybrid Era,False
22164,901,2014-03-30,2014,13.0,155,kobayashi,207,caterham,Hybrid Era,False
22165,901,2014-03-30,2014,14.0,828,ericsson,207,caterham,Hybrid Era,False
22166,901,2014-03-30,2014,15.0,820,chilton,206,marussia,Hybrid Era,False
22167,901,2014-03-30,2014,16.0,817,ricciardo,9,red_bull,Hybrid Era,False
22168,901,2014-03-30,2014,16.0,821,gutierrez,15,sauber,Hybrid Era,False
22169,901,2014-03-30,2014,16.0,16,sutil,15,sauber,Hybrid Era,False
22170,901,2014-03-30,2014,16.0,818,vergne,5,rb,Hybrid Era,False
22171,901,2014-03-30,2014,16.0,824,jules_bianchi,206,marussia,Hybrid Era,False
22172,901,2014-03-30,2014,16.0,813,maldonado,208,alpine,Hybrid Era,False
22173,901,2014-03-30,2014,16.0,815,perez,10,aston_martin,Hybrid Era,False
22174,902,2014-04-06,2014,1.0,1,hamilton,131,mercedes,Hybrid Era,False
22175,902,2014-04-06,2014,2.0,3,rosberg,131,mercedes,Hybrid Era,False
22176,902,2014-04-06,2014,3.0,815,perez,10,aston_martin,Hybrid Era,False
22177,902,2014-04-06,2014,4.0,817,ricciardo,9,red_bull,Hybrid Era,False
22178,902,2014-04-06,2014,5.0,807,hulkenberg,10,aston_martin,Hybrid Era,False
22179,902,2014-04-06,2014,6.0,20,vettel,9,red_bull,Hybrid Era,False
22180,902,2014-04-06,2014,7.0,13,massa,3,williams,Hybrid Era,False
22181,902,2014-04-06,2014,8.0,822,bottas,3,williams,Hybrid Era,False
22182,902,2014-04-06,2014,9.0,4,alonso,6,ferrari,Hybrid Era,False
22183,902,2014-04-06,2014,10.0,8,raikkonen,6,ferrari,Hybrid Era,False
22184,902,2014-04-06,2014,11.0,826,kvyat,5,rb,Hybrid Era,False
22185,902,2014-04-06,2014,12.0,154,grosjean,208,alpine,Hybrid Era,False
22186,902,2014-04-06,2014,13.0,820,chilton,206,marussia,Hybrid Era,False
22187,902,2014-04-06,2014,14.0,813,maldonado,208,alpine,Hybrid Era,False
22188,902,2014-04-06,2014,15.0,155,kobayashi,207,caterham,Hybrid Era,False
22189,902,2014-04-06,2014,16.0,824,jules_bianchi,206,marussia,Hybrid Era,False
22190,902,2014-04-06,2014,17.0,18,button,1,mclaren,Hybrid Era,False
22191,902,2014-04-06,2014,18.0,825,kevin_magnussen,1,mclaren,Hybrid Era,False
22192,902,2014-04-06,2014,18.0,821,gutierrez,15,sauber,Hybrid Era,False
22193,902,2014-04-06,2014,18.0,828,ericsson,207,caterham,Hybrid Era,False
22194,902,2014-04-06,2014,18.0,818,vergne,5,rb,Hybrid Era,False
22195,902,2014-04-06,2014,18.0,16,sutil,15,sauber,Hybrid Era,False
22196,903,2014-04-20,2014,1.0,1,hamilton,131,mercedes,Hybrid Era,False
22197,903,2014-04-20,2014,2.0,3,rosberg,131,mercedes,Hybrid Era,False
22198,903,2014-04-20,2014,3.0,4,alonso,6,ferrari,Hybrid Era,False
22199,903,2014-04-20,2014,4.0,817,ricciardo,9,red_bull,Hybrid Era,False
22200,903,2014-04-20,2014,5.0,20,vettel,9,red_bull,Hybrid Era,False
22201,903,2014-04-20,2014,6.0,807,hulkenberg,10,aston_martin,Hybrid Era,False
22202,903,2014-04-20,2014,7.0,822,bottas,3,williams,Hybrid Era,False
22203,903,2014-04-20,2014,8.0,8,raikkonen,6,ferrari,Hybrid Era,False
22204,903,2014-04-20,2014,9.0,815,perez,10,aston_martin,Hybrid Era,False
22205,903,2014-04-20,2014,10.0,826,kvyat,5,rb,Hybrid Era,False
22206,903,2014-04-20,2014,11.0,18,button,1,mclaren,Hybrid Era,False
22207,903,2014-04-20,2014,12.0,818,vergne,5,rb,Hybrid Era,False
22208,903,2014-04-20,2014,13.0,825,kevin_magnussen,1,mclaren,Hybrid Era,False
22209,903,2014-04-20,2014,14.0,813,maldonado,208,alpine,Hybrid Era,False
22210,903,2014-04-20,2014,15.0,13,massa,3,williams,Hybrid Era,False
22211,903,2014-04-20,2014,16.0,821,gutierrez,15,sauber,Hybrid Era,False
22212,903,2014-04-20,2014,17.0,824,jules_bianchi,206,marussia,Hybrid Era,False
22213,903,2014-04-20,2014,18.0,155,kobayashi,207,caterham,Hybrid Era,False
22214,903,2014-04-20,2014,19.0,820,chilton,206,marussia,Hybrid Era,False
22215,903,2014-04-20,2014,20.0,828,ericsson,207,caterham,Hybrid Era,False
22216,903,2014-04-20,2014,21.0,154,grosjean,208,alpine,Hybrid Era,False
22217,903,2014-04-20,2014,21.0,16,sutil,15,sauber,Hybrid Era,False
22218,904,2014-05-11,2014,1.0,1,hamilton,131,mercedes,Hybrid Era,False
22219,904,2014-05-11,2014,2.0,3,rosberg,131,mercedes,Hybrid Era,False
22220,904,2014-05-11,2014,3.0,817,ricciardo,9,red_bull,Hybrid Era,False
22221,904,2014-05-11,2014,4.0,20,vettel,9,red_bull,Hybrid Era,False
22222,904,2014-05-11,2014,5.0,822,bottas,3,williams,Hybrid Era,False
22223,904,2014-05-11,2014,6.0,4,alonso,6,ferrari,Hybrid Era,False
22224,904,2014-05-11,2014,7.0,8,raikkonen,6,ferrari,Hybrid Era,False
22225,904,2014-05-11,2014,8.0,154,grosjean,208,alpine,Hybrid Era,False
22226,904,2014-05-11,2014,9.0,815,perez,10,aston_martin,Hybrid Era,False
22227,904,2014-05-11,2014,10.0,807,hulkenberg,10,aston_martin,Hybrid Era,False
22228,904,2014-05-11,2014,11.0,18,button,1,mclaren,Hybrid Era,False
22229,904,2014-05-11,2014,12.0,825,kevin_magnussen,1,mclaren,Hybrid Era,False
22230,904,2014-05-11,2014,13.0,13,massa,3,williams,Hybrid Era,False
22231,904,2014-05-11,2014,14.0,826,kvyat,5,rb,Hybrid Era,False
22232,904,2014-05-11,2014,15.0,813,maldonado,208,alpine,Hybrid Era,False
22233,904,2014-05-11,2014,16.0,821,gutierrez,15,sauber,Hybrid Era,False
22234,904,2014-05-11,2014,17.0,16,sutil,15,sauber,Hybrid Era,False
22235,904,2014-05-11,2014,18.0,824,jules_bianchi,206,marussia,Hybrid Era,False
22236,904,2014-05-11,2014,19.0,820,chilton,206,marussia,Hybrid Era,False
22237,904,2014-05-11,2014,20.0,828,ericsson,207,caterham,Hybrid Era,False
22238,904,2014-05-11,2014,21.0,155,kobayashi,207,caterham,Hybrid Era,False
22239,904,2014-05-11,2014,21.0,818,vergne,5,rb,Hybrid Era,False
22240,905,2014-05-25,2014,1.0,3,rosberg,131,mercedes,Hybrid Era,True
22241,905,2014-05-25,2014,2.0,1,hamilton,131,mercedes,Hybrid Era,True
22242,905,2014-05-25,2014,3.0,817,ricciardo,9,red_bull,Hybrid Era,True
22243,905,2014-05-25,2014,4.0,4,alonso,6,ferrari,Hybrid Era,True
22244,905,2014-05-25,2014,5.0,807,hulkenberg,10,aston_martin,Hybrid Era,True
22245,905,2014-05-25,2014,6.0,18,button,1,mclaren,Hybrid Era,True
22246,905,2014-05-25,2014,7.0,13,massa,3,williams,Hybrid Era,True
22247,905,2014-05-25,2014,8.0,154,grosjean,208,alpine,Hybrid Era,True
22248,905,2014-05-25,2014,9.0,824,jules_bianchi,206,marussia,Hybrid Era,True
22249,905,2014-05-25,2014,10.0,825,kevin_magnussen,1,mclaren,Hybrid Era,True
22250,905,2014-05-25,2014,11.0,828,ericsson,207,caterham,Hybrid Era,True
22251,905,2014-05-25,2014,12.0,8,raikkonen,6,ferrari,Hybrid Era,True
22252,905,2014-05-25,2014,13.0,155,kobayashi,207,caterham,Hybrid Era,True
22253,905,2014-05-25,2014,14.0,820,chilton,206,marussia,Hybrid Era,True
22254,905,2014-05-25,2014,15.0,821,gutierrez,15,sauber,Hybrid Era,True
22255,905,2014-05-25,2014,15.0,822,bottas,3,williams,Hybrid Era,True
22256,905,2014-05-25,2014,15.0,818,vergne,5,rb,Hybrid Era,True
22257,905,2014-05-25,2014,15.0,16,sutil,15,sauber,Hybrid Era,True
22258,905,2014-05-25,2014,15.0,826,kvyat,5,rb,Hybrid Era,True
22259,905,2014-05-25,2014,15.0,20,vettel,9,red_bull,Hybrid Era,True
22260,905,2014-05-25,2014,15.0,815,perez,10,aston_martin,Hybrid Era,True
22261,905,2014-05-25,2014,15.0,813,maldonado,208,alpine,Hybrid Era,True
22262,906,2014-06-08,2014,1.0,817,ricciardo,9,red_bull,Hybrid Era,True
22263,906,2014-06-08,2014,2.0,3,rosberg,131,mercedes,Hybrid Era,True
22264,906,2014-06-08,2014,3.0,20,vettel,9,red_bull,Hybrid Era,True
22265,906,2014-06-08,2014,4.0,18,button,1,mclaren,Hybrid Era,True
22266,906,2014-06-08,2014,5.0,807,hulkenberg,10,aston_martin,Hybrid Era,True
